MONSTER_TYPEID,NAME,CLASS,HP,ATK,DEF,RECOVER,VIOLENCE,STATUS_POISON,STATUS_WEAK,STATUS_SICK,STATUS_HURT,STATUS_PARALYSIS,STATUS_CURSE,SPARK_COIN,SPARK_SOUL,SKILL_BASE,ACTION_CNT_MIN,ACTION_CNT,AI,CATCH_ID,CATCH_RATE,CATCH_LEVEL_MIN,CATCH_LEVEL_MAX,IS_BOSS,
91659,916591,1,5613,1164,466,434,500,0,0,0,0,0,0,358,179,46000,1,2,0,10167,2500,1,3,0,
91660,916601,1,5858,1214,430,513,500,0,0,0,0,0,0,358,179,46001,1,2,0,10167,2500,1,3,0,
91661,916611,3,4881,1012,359,395,500,0,0,0,0,0,0,358,179,46000,1,2,0,10104,2500,1,3,0,
91662,916621,2,4393,1164,359,395,500,0,0,0,0,0,0,358,179,46001,1,2,0,10095,2500,1,3,0,
91663,916631,2,5613,1062,395,355,500,0,0,0,0,0,0,358,179,46000,1,2,0,10131,2500,1,3,0,
91664,916641,3,5613,1164,466,434,500,0,0,0,0,0,0,358,179,46001,1,2,0,10137,2500,1,3,0,
91665,916651,2,5858,1214,430,513,500,0,0,0,0,0,0,358,179,46000,1,2,0,10131,2500,1,3,0,
91666,916661,1,4949,1026,360,396,500,0,0,0,0,0,0,358,179,46001,1,2,0,10098,2500,1,3,0,
91667,916671,3,4454,1180,360,396,500,0,0,0,0,0,0,358,179,46000,1,2,0,10101,2500,1,3,0,
91668,916681,3,5691,1077,396,357,500,0,0,0,0,0,0,358,179,46001,1,2,0,10137,2500,1,3,0,
91669,916691,3,5691,1180,468,436,500,0,0,0,0,0,0,358,179,46000,1,2,0,10167,2500,1,3,0,
91670,916701,4,5938,1231,432,515,500,0,0,0,0,0,0,358,179,46001,1,2,0,10122,2500,1,3,0,
91671,916711,2,4949,1026,360,396,500,0,0,0,0,0,0,358,179,46000,1,2,0,10095,2500,1,3,0,
91672,916721,4,4454,1180,360,396,500,0,0,0,0,0,0,358,179,46001,1,2,0,10104,2500,1,3,0,
91673,916731,4,5691,1077,396,357,500,0,0,0,0,0,0,358,179,46000,1,2,0,10104,2500,1,3,0,
91674,916741,4,5691,1180,468,436,500,0,0,0,0,0,0,358,179,46001,1,2,0,10122,2500,1,3,0,
91675,916751,4,5938,1231,432,515,500,0,0,0,0,0,0,358,179,46000,1,2,0,10122,2500,1,3,0,
91676,916761,5,4949,1026,360,396,500,0,0,0,0,0,0,358,179,46001,1,2,0,10107,2500,1,3,0,
91677,916771,6,4454,1180,360,396,500,0,0,0,0,0,0,358,179,46000,1,2,0,10110,2500,1,3,0,
91678,916781,6,5691,1077,396,357,500,0,0,0,0,0,0,358,179,46001,1,2,0,10146,2500,1,3,0,
91679,916791,6,5691,1180,468,436,500,0,0,0,0,0,0,358,179,46000,1,2,0,10146,2500,1,3,0,
91680,916801,5,5938,1231,432,515,500,0,0,0,0,0,0,358,179,46001,1,2,0,10143,2500,1,3,0,
91681,916811,6,4949,1026,360,396,500,0,0,0,0,0,0,358,179,46000,1,2,0,10110,2500,1,3,0,
91682,916821,5,4454,1180,360,396,500,0,0,0,0,0,0,358,179,46001,1,2,0,10107,2500,1,3,0,
91683,916831,5,5691,1077,396,357,500,0,0,0,0,0,0,358,179,46000,1,2,0,10143,2500,1,3,0,
91684,916841,6,5691,1180,468,436,500,0,0,0,0,0,0,358,179,46001,1,2,0,10128,2500,1,3,0,
91685,916851,5,5938,1231,432,515,500,0,0,0,0,0,0,358,179,46000,1,2,0,10143,2500,1,3,0,
91686,916861,1,4949,1026,360,396,500,0,0,0,0,0,0,358,179,46001,1,2,0,10098,2500,1,3,0,
91687,916871,1,4454,1180,360,396,500,0,0,0,0,0,0,358,179,46000,1,2,0,10167,2500,1,3,0,
91688,916881,6,5691,1077,396,357,500,0,0,0,0,0,0,358,179,46001,1,2,0,10146,2500,1,3,0,
91689,916891,2,5691,1180,468,436,500,0,0,0,0,0,0,358,179,46000,1,2,0,10095,2500,1,3,0,
91690,916901,2,5938,1231,432,515,500,0,0,0,0,0,0,358,179,46001,1,2,0,10131,2500,1,3,0,
91691,916911,3,5132,1062,370,407,500,0,0,0,0,0,0,358,179,46000,1,2,0,10137,2500,1,3,0,
91692,916921,3,4619,1221,370,407,500,0,0,0,0,0,0,358,179,46001,1,2,0,10101,2500,1,3,0,
91693,916931,3,5902,1115,407,367,500,0,0,0,0,0,0,358,179,46000,1,2,0,10167,2500,1,3,0,
91694,916941,4,5902,1221,481,448,500,0,0,0,0,0,0,358,179,46001,1,2,0,10122,2500,1,3,0,
91695,916951,4,6159,1274,444,530,500,0,0,0,0,0,0,358,179,46000,1,2,0,10104,2500,1,3,0,
91696,916961,1,5132,1062,370,407,500,0,0,0,0,0,0,358,179,46001,1,2,0,10167,2500,1,3,0,
91697,916971,4,4619,1221,370,407,500,0,0,0,0,0,0,358,179,46000,1,2,0,10122,2500,1,3,0,
91698,916981,5,5902,1115,407,367,500,0,0,0,0,0,0,358,179,46001,1,2,0,10107,2500,1,3,0,
91699,916991,6,5902,1221,481,448,500,0,0,0,0,0,0,362,181,46000,1,2,0,10128,2500,1,3,0,
91700,917001,5,6159,1274,444,530,500,0,0,0,0,0,0,362,181,46001,1,2,0,10143,2500,1,3,0,
91701,917011,1,5132,1062,370,407,500,0,0,0,0,0,0,362,181,46000,1,2,0,10098,2500,1,3,0,
91702,917021,2,4619,1221,370,407,500,0,0,0,0,0,0,362,181,46001,1,2,0,10095,2500,1,3,0,
91703,917031,3,5902,1115,407,367,500,0,0,0,0,0,0,362,181,46000,1,2,0,10101,2500,1,3,0,
91704,917041,4,5902,1221,481,448,500,0,0,0,0,0,0,362,181,46001,1,2,0,10104,2500,1,3,0,
91705,917051,5,6159,1274,444,530,500,0,0,0,0,0,0,362,181,46000,1,2,0,10110,2500,1,3,0,
91706,917061,6,5132,1062,370,407,500,0,0,0,0,0,0,362,181,46001,1,2,0,10107,2500,1,3,0,
91707,917071,3,4619,1221,370,407,500,0,0,0,0,0,0,362,181,46000,1,2,0,10101,2500,1,3,0,
91708,917081,1,5902,1115,407,367,500,0,0,0,0,0,0,362,181,46001,1,2,0,10098,2500,1,3,0,
91709,917091,1,5902,1221,481,448,500,0,0,0,0,0,0,362,181,46000,1,2,0,10167,2500,1,3,0,
91710,917101,1,6159,1274,444,530,500,0,0,0,0,0,0,362,181,46001,1,2,0,10167,2500,1,3,0,
91711,917111,3,5132,1062,370,407,500,0,0,0,0,0,0,362,181,46000,1,2,0,10104,2500,1,3,0,
91712,917121,2,4619,1221,370,407,500,0,0,0,0,0,0,362,181,46001,1,2,0,10095,2500,1,3,0,
91713,917131,2,5902,1115,407,367,500,0,0,0,0,0,0,362,181,46000,1,2,0,10131,2500,1,3,0,
91714,917141,3,5902,1221,481,448,500,0,0,0,0,0,0,362,181,46001,1,2,0,10137,2500,1,3,0,
91715,917151,2,6159,1274,444,530,500,0,0,0,0,0,0,362,181,46000,1,2,0,10131,2500,1,3,0,
91716,917161,1,5200,1076,372,409,500,0,0,0,0,0,0,362,181,46001,1,2,0,10098,2500,1,3,0,
91717,917171,3,4680,1237,372,409,500,0,0,0,0,0,0,362,181,46000,1,2,0,10101,2500,1,3,0,
91718,917181,3,5980,1130,409,368,500,0,0,0,0,0,0,362,181,46001,1,2,0,10137,2500,1,3,0,
91719,917191,3,5980,1237,483,450,500,0,0,0,0,0,0,362,181,46000,1,2,0,10167,2500,1,3,0,
91720,917201,4,6240,1291,446,532,500,0,0,0,0,0,0,362,181,46001,1,2,0,10122,2500,1,3,0,
91721,917211,2,5200,1076,372,409,500,0,0,0,0,0,0,362,181,46000,1,2,0,10095,2500,1,3,0,
91722,917221,4,4680,1237,372,409,500,0,0,0,0,0,0,362,181,46001,1,2,0,10104,2500,1,3,0,
91723,917231,4,5980,1130,409,368,500,0,0,0,0,0,0,362,181,46000,1,2,0,10104,2500,1,3,0,
91724,917241,4,5980,1237,483,450,500,0,0,0,0,0,0,362,181,46001,1,2,0,10122,2500,1,3,0,
91725,917251,4,6240,1291,446,532,500,0,0,0,0,0,0,362,181,46000,1,2,0,10122,2500,1,3,0,
91726,917261,5,5292,1095,375,413,500,0,0,0,0,0,0,362,181,46001,1,2,0,10107,2500,1,3,0,
91727,917271,6,4763,1259,375,413,500,0,0,0,0,0,0,362,181,46000,1,2,0,10110,2500,1,3,0,
91728,917281,6,6086,1149,413,371,500,0,0,0,0,0,0,362,181,46001,1,2,0,10146,2500,1,3,0,
91729,917291,6,6086,1259,488,454,500,0,0,0,0,0,0,362,181,46000,1,2,0,10146,2500,1,3,0,
91730,917301,5,6351,1314,450,536,500,0,0,0,0,0,0,362,181,46001,1,2,0,10143,2500,1,3,0,
91731,917311,6,5200,1076,372,409,500,0,0,0,0,0,0,362,181,46000,1,2,0,10110,2500,1,3,0,
91732,917321,5,4680,1237,372,409,500,0,0,0,0,0,0,362,181,46001,1,2,0,10107,2500,1,3,0,
91733,917331,5,5980,1130,409,368,500,0,0,0,0,0,0,362,181,46000,1,2,0,10143,2500,1,3,0,
91734,917341,6,5980,1237,483,450,500,0,0,0,0,0,0,362,181,46001,1,2,0,10128,2500,1,3,0,
91735,917351,5,6240,1291,446,532,500,0,0,0,0,0,0,362,181,46000,1,2,0,10143,2500,1,3,0,
91736,917361,1,5200,1076,372,409,500,0,0,0,0,0,0,362,181,46001,1,2,0,10098,2500,1,3,0,
91737,917371,1,4680,1237,372,409,500,0,0,0,0,0,0,362,181,46000,1,2,0,10167,2500,1,3,0,
91738,917381,6,5980,1130,409,368,500,0,0,0,0,0,0,362,181,46001,1,2,0,10146,2500,1,3,0,
91739,917391,2,5980,1237,483,450,500,0,0,0,0,0,0,362,181,46000,1,2,0,10095,2500,1,3,0,
91740,917401,2,6240,1291,446,532,500,0,0,0,0,0,0,362,181,46001,1,2,0,10131,2500,1,3,0,
91741,917411,3,5292,1095,375,413,500,0,0,0,0,0,0,362,181,46000,1,2,0,10137,2500,1,3,0,
91742,917421,3,4763,1259,375,413,500,0,0,0,0,0,0,362,181,46001,1,2,0,10101,2500,1,3,0,
91743,917431,3,6086,1149,413,371,500,0,0,0,0,0,0,362,181,46000,1,2,0,10167,2500,1,3,0,
91744,917441,4,6086,1259,488,454,500,0,0,0,0,0,0,362,181,46001,1,2,0,10122,2500,1,3,0,
91745,917451,4,6351,1314,450,536,500,0,0,0,0,0,0,362,181,46000,1,2,0,10104,2500,1,3,0,
91746,917461,1,5292,1095,375,413,500,0,0,0,0,0,0,362,181,46001,1,2,0,10167,2500,1,3,0,
91747,917471,4,4763,1259,375,413,500,0,0,0,0,0,0,366,183,46000,1,2,0,10122,2500,1,3,0,
91748,917481,5,6086,1149,413,371,500,0,0,0,0,0,0,366,183,46001,1,2,0,10107,2500,1,3,0,
91749,917491,6,6086,1259,488,454,500,0,0,0,0,0,0,366,183,46000,1,2,0,10128,2500,1,3,0,
91750,917501,5,6351,1314,450,536,500,0,0,0,0,0,0,366,183,46001,1,2,0,10143,2500,1,3,0,
91751,917511,1,5361,1109,377,414,500,0,0,0,0,0,0,366,183,46000,1,2,0,10098,2500,1,3,0,
91752,917521,2,4825,1275,377,414,500,0,0,0,0,0,0,366,183,46001,1,2,0,10095,2500,1,3,0,
91753,917531,3,6166,1164,414,373,500,0,0,0,0,0,0,366,183,46000,1,2,0,10101,2500,1,3,0,
91754,917541,4,6166,1275,490,456,500,0,0,0,0,0,0,366,183,46001,1,2,0,10104,2500,1,3,0,
91755,917551,5,6434,1331,452,538,500,0,0,0,0,0,0,366,183,46000,1,2,0,10110,2500,1,3,0,
91756,917561,6,5361,1109,377,414,500,0,0,0,0,0,0,366,183,46001,1,2,0,10107,2500,1,3,0,
91757,917571,3,4825,1275,377,414,500,0,0,0,0,0,0,366,183,46000,1,2,0,10101,2500,1,3,0,
91758,917581,1,6166,1164,414,373,500,0,0,0,0,0,0,366,183,46001,1,2,0,10098,2500,1,3,0,
91759,917591,1,6166,1275,490,456,500,0,0,0,0,0,0,366,183,46000,1,2,0,10167,2500,1,3,0,
91760,917601,1,6434,1331,452,538,500,0,0,0,0,0,0,366,183,46001,1,2,0,10167,2500,1,3,0,
91761,917611,3,5361,1109,377,414,500,0,0,0,0,0,0,366,183,46000,1,2,0,10104,2500,1,3,0,
91762,917621,2,4825,1275,377,414,500,0,0,0,0,0,0,366,183,46001,1,2,0,10095,2500,1,3,0,
91763,917631,2,6166,1164,414,373,500,0,0,0,0,0,0,366,183,46000,1,2,0,10131,2500,1,3,0,
91764,917641,3,6166,1275,490,456,500,0,0,0,0,0,0,366,183,46001,1,2,0,10137,2500,1,3,0,
91765,917651,2,6434,1331,452,538,500,0,0,0,0,0,0,366,183,46000,1,2,0,10131,2500,1,3,0,
91766,917661,1,5480,1133,378,416,500,0,0,0,0,0,0,366,183,46001,1,2,0,10098,2500,1,3,0,
91767,917671,3,4932,1303,378,416,500,0,0,0,0,0,0,366,183,46000,1,2,0,10101,2500,1,3,0,
91768,917681,3,6302,1190,416,374,500,0,0,0,0,0,0,366,183,46001,1,2,0,10137,2500,1,3,0,
91769,917691,3,6302,1303,492,458,500,0,0,0,0,0,0,366,183,46000,1,2,0,10167,2500,1,3,0,
91770,917701,4,6576,1360,454,541,500,0,0,0,0,0,0,366,183,46001,1,2,0,10122,2500,1,3,0,
91771,917711,2,5132,1062,370,407,500,0,0,0,0,0,0,366,183,46000,1,2,0,10095,2500,1,3,0,
91772,917721,4,4619,1221,370,407,500,0,0,0,0,0,0,366,183,46001,1,2,0,10104,2500,1,3,0,
91773,917731,4,5902,1115,407,367,500,0,0,0,0,0,0,366,183,46000,1,2,0,10104,2500,1,3,0,
91774,917741,4,5902,1221,481,448,500,0,0,0,0,0,0,366,183,46001,1,2,0,10122,2500,1,3,0,
91775,917751,4,6159,1274,444,530,500,0,0,0,0,0,0,366,183,46000,1,2,0,10122,2500,1,3,0,
91776,917761,5,5132,1062,370,407,500,0,0,0,0,0,0,366,183,46001,1,2,0,10107,2500,1,3,0,
91777,917771,6,4619,1221,370,407,500,0,0,0,0,0,0,370,185,46000,1,2,0,10110,2500,1,3,0,
91778,917781,6,5902,1115,407,367,500,0,0,0,0,0,0,370,185,46001,1,2,0,10146,2500,1,3,0,
91779,917791,6,5902,1221,481,448,500,0,0,0,0,0,0,370,185,46000,1,2,0,10146,2500,1,3,0,
91780,917801,5,6159,1274,444,530,500,0,0,0,0,0,0,370,185,46001,1,2,0,10143,2500,1,3,0,
91781,917811,6,5200,1076,372,409,500,0,0,0,0,0,0,370,185,46000,1,2,0,10110,2500,1,3,0,
91782,917821,5,4680,1237,372,409,500,0,0,0,0,0,0,370,185,46001,1,2,0,10107,2500,1,3,0,
91783,917831,5,5980,1130,409,368,500,0,0,0,0,0,0,370,185,46000,1,2,0,10143,2500,1,3,0,
91784,917841,6,5980,1237,483,450,500,0,0,0,0,0,0,370,185,46001,1,2,0,10128,2500,1,3,0,
91785,917851,5,6240,1291,446,532,500,0,0,0,0,0,0,370,185,46000,1,2,0,10143,2500,1,3,0,
91786,917861,1,5200,1076,372,409,500,0,0,0,0,0,0,370,185,46001,1,2,0,10098,2500,1,3,0,
91787,917871,1,4680,1237,372,409,500,0,0,0,0,0,0,370,185,46000,1,2,0,10167,2500,1,3,0,
91788,917881,6,5980,1130,409,368,500,0,0,0,0,0,0,370,185,46001,1,2,0,10146,2500,1,3,0,
91789,917891,2,5980,1237,483,450,500,0,0,0,0,0,0,370,185,46000,1,2,0,10095,2500,1,3,0,
91790,917901,2,6240,1291,446,532,500,0,0,0,0,0,0,370,185,46001,1,2,0,10131,2500,1,3,0,
91791,917911,3,5200,1076,372,409,500,0,0,0,0,0,0,370,185,46000,1,2,0,10137,2500,1,3,0,
91792,917921,3,4680,1237,372,409,500,0,0,0,0,0,0,370,185,46001,1,2,0,10101,2500,1,3,0,
91793,917931,3,5980,1130,409,368,500,0,0,0,0,0,0,370,185,46000,1,2,0,10167,2500,1,3,0,
91794,917941,4,5980,1237,483,450,500,0,0,0,0,0,0,370,185,46001,1,2,0,10122,2500,1,3,0,
91795,917951,4,6240,1291,446,532,500,0,0,0,0,0,0,370,185,46000,1,2,0,10104,2500,1,3,0,
91796,917961,1,5200,1076,372,409,500,0,0,0,0,0,0,370,185,46001,1,2,0,10167,2500,1,3,0,
91797,917971,4,4680,1237,372,409,500,0,0,0,0,0,0,370,185,46000,1,2,0,10122,2500,1,3,0,
91798,917981,5,5980,1130,409,368,500,0,0,0,0,0,0,370,185,46001,1,2,0,10107,2500,1,3,0,
91799,917991,6,5980,1237,483,450,500,0,0,0,0,0,0,370,185,46000,1,2,0,10128,2500,1,3,0,
91800,918001,5,6240,1291,446,532,500,0,0,0,0,0,0,370,185,46001,1,2,0,10143,2500,1,3,0,
91801,918011,1,5200,1076,372,409,500,0,0,0,0,0,0,370,185,46000,1,2,0,10098,2500,1,3,0,
91802,918021,2,4680,1237,372,409,500,0,0,0,0,0,0,370,185,46001,1,2,0,10095,2500,1,3,0,
91803,918031,3,5980,1130,409,368,500,0,0,0,0,0,0,370,185,46000,1,2,0,10101,2500,1,3,0,
91804,918041,4,5980,1237,483,450,500,0,0,0,0,0,0,370,185,46001,1,2,0,10104,2500,1,3,0,
91805,918051,5,6240,1291,446,532,500,0,0,0,0,0,0,370,185,46000,1,2,0,10110,2500,1,3,0,
91806,918061,6,5292,1095,375,413,500,0,0,0,0,0,0,370,185,46001,1,2,0,10107,2500,1,3,0,
91807,918071,3,4763,1259,375,413,500,0,0,0,0,0,0,373,187,46000,1,2,0,10101,2500,1,3,0,
91808,918081,1,6086,1149,413,371,500,0,0,0,0,0,0,373,187,46001,1,2,0,10098,2500,1,3,0,
91809,918091,1,6086,1259,488,454,500,0,0,0,0,0,0,373,187,46000,1,2,0,10167,2500,1,3,0,
91810,918101,1,6351,1314,450,536,500,0,0,0,0,0,0,373,187,46001,1,2,0,10167,2500,1,3,0,
91811,918111,3,5292,1095,375,413,500,0,0,0,0,0,0,373,187,46000,1,2,0,10104,2500,1,3,0,
91812,918121,2,4763,1259,375,413,500,0,0,0,0,0,0,373,187,46001,1,2,0,10095,2500,1,3,0,
91813,918131,2,6086,1149,413,371,500,0,0,0,0,0,0,373,187,46000,1,2,0,10131,2500,1,3,0,
91814,918141,3,6086,1259,488,454,500,0,0,0,0,0,0,373,187,46001,1,2,0,10137,2500,1,3,0,
91815,918151,2,6351,1314,450,536,500,0,0,0,0,0,0,373,187,46000,1,2,0,10131,2500,1,3,0,
91816,918161,1,5292,1095,375,413,500,0,0,0,0,0,0,373,187,46001,1,2,0,10098,2500,1,3,0,
91817,918171,3,4763,1259,375,413,500,0,0,0,0,0,0,373,187,46000,1,2,0,10101,2500,1,3,0,
91818,918181,3,6086,1149,413,371,500,0,0,0,0,0,0,373,187,46001,1,2,0,10137,2500,1,3,0,
91819,918191,3,6086,1259,488,454,500,0,0,0,0,0,0,373,187,46000,1,2,0,10167,2500,1,3,0,
91820,918201,4,6351,1314,450,536,500,0,0,0,0,0,0,373,187,46001,1,2,0,10122,2500,1,3,0,
91821,918211,2,5292,1095,375,413,500,0,0,0,0,0,0,373,187,46000,1,2,0,10095,2500,1,3,0,
91822,918221,4,4763,1259,375,413,500,0,0,0,0,0,0,373,187,46001,1,2,0,10104,2500,1,3,0,
91823,918231,4,6086,1149,413,371,500,0,0,0,0,0,0,373,187,46000,1,2,0,10104,2500,1,3,0,
91824,918241,4,6086,1259,488,454,500,0,0,0,0,0,0,373,187,46001,1,2,0,10122,2500,1,3,0,
91825,918251,4,6351,1314,450,536,500,0,0,0,0,0,0,373,187,46000,1,2,0,10122,2500,1,3,0,
91826,918261,5,5292,1095,375,413,500,0,0,0,0,0,0,373,187,46001,1,2,0,10107,2500,1,3,0,
91827,918271,6,4763,1259,375,413,500,0,0,0,0,0,0,373,187,46000,1,2,0,10110,2500,1,3,0,
91828,918281,6,6086,1149,413,371,500,0,0,0,0,0,0,373,187,46001,1,2,0,10146,2500,1,3,0,
91829,918291,6,6086,1259,488,454,500,0,0,0,0,0,0,373,187,46000,1,2,0,10146,2500,1,3,0,
91830,918301,5,6351,1314,450,536,500,0,0,0,0,0,0,373,187,46001,1,2,0,10143,2500,1,3,0,
91831,918311,6,5361,1109,377,414,500,0,0,0,0,0,0,373,187,46000,1,2,0,10110,2500,1,3,0,
91832,918321,5,4825,1275,377,414,500,0,0,0,0,0,0,373,187,46001,1,2,0,10107,2500,1,3,0,
91833,918331,5,6166,1164,414,373,500,0,0,0,0,0,0,373,187,46000,1,2,0,10143,2500,1,3,0,
91834,918341,6,6166,1275,490,456,500,0,0,0,0,0,0,373,187,46001,1,2,0,10128,2500,1,3,0,
91835,918351,5,6434,1331,452,538,500,0,0,0,0,0,0,373,187,46000,1,2,0,10143,2500,1,3,0,
91836,918361,1,5361,1109,377,414,500,0,0,0,0,0,0,373,187,46001,1,2,0,10098,2500,1,3,0,
91837,918371,1,4825,1275,377,414,500,0,0,0,0,0,0,373,187,46000,1,2,0,10167,2500,1,3,0,
91838,918381,6,6166,1164,414,373,500,0,0,0,0,0,0,373,187,46001,1,2,0,10146,2500,1,3,0,
91839,918391,2,6166,1275,490,456,500,0,0,0,0,0,0,373,187,46000,1,2,0,10095,2500,1,3,0,
91840,918401,2,6434,1331,452,538,500,0,0,0,0,0,0,373,187,46001,1,2,0,10131,2500,1,3,0,
91841,918411,3,5361,1109,377,414,500,0,0,0,0,0,0,373,187,46000,1,2,0,10137,2500,1,3,0,
91842,918421,3,4825,1275,377,414,500,0,0,0,0,0,0,373,187,46001,1,2,0,10101,2500,1,3,0,
91843,918431,3,6166,1164,414,373,500,0,0,0,0,0,0,373,187,46000,1,2,0,10167,2500,1,3,0,
91844,918441,4,6166,1275,490,456,500,0,0,0,0,0,0,373,187,46001,1,2,0,10122,2500,1,3,0,
91845,918451,4,6434,1331,452,538,500,0,0,0,0,0,0,373,187,46000,1,2,0,10104,2500,1,3,0,
91846,918461,1,5361,1109,377,414,500,0,0,0,0,0,0,373,187,46001,1,2,0,10167,2500,1,3,0,
91847,918471,4,4825,1275,377,414,500,0,0,0,0,0,0,373,187,46000,1,2,0,10122,2500,1,3,0,
91848,918481,5,6166,1164,414,373,500,0,0,0,0,0,0,373,187,46001,1,2,0,10107,2500,1,3,0,
91849,918491,6,6166,1275,490,456,500,0,0,0,0,0,0,373,187,46000,1,2,0,10128,2500,1,3,0,
91850,918501,5,6434,1331,452,538,500,0,0,0,0,0,0,373,187,46001,1,2,0,10143,2500,1,3,0,
91851,918511,1,5432,1123,378,416,500,0,0,0,0,0,0,373,187,46000,1,2,0,10098,2500,1,3,0,
91852,918521,2,4889,1292,378,416,500,0,0,0,0,0,0,373,187,46001,1,2,0,10095,2500,1,3,0,
91853,918531,3,6247,1179,416,374,500,0,0,0,0,0,0,373,187,46000,1,2,0,10101,2500,1,3,0,
91854,918541,4,6247,1292,492,458,500,0,0,0,0,0,0,373,187,46001,1,2,0,10104,2500,1,3,0,
91855,918551,5,6519,1348,454,541,500,0,0,0,0,0,0,377,189,46000,1,2,0,10110,2500,1,3,0,
91856,918561,6,5432,1123,378,416,500,0,0,0,0,0,0,377,189,46001,1,2,0,10107,2500,1,3,0,
91857,918571,3,4889,1292,378,416,500,0,0,0,0,0,0,377,189,46000,1,2,0,10101,2500,1,3,0,
91858,918581,1,6247,1179,416,374,500,0,0,0,0,0,0,377,189,46001,1,2,0,10098,2500,1,3,0,
91859,918591,1,6247,1292,492,458,500,0,0,0,0,0,0,377,189,46000,1,2,0,10167,2500,1,3,0,
91860,918601,1,6519,1348,454,541,500,0,0,0,0,0,0,377,189,46001,1,2,0,10167,2500,1,3,0,
91861,918611,3,5432,1123,378,416,500,0,0,0,0,0,0,377,189,46000,1,2,0,10104,2500,1,3,0,
91862,918621,2,4889,1292,378,416,500,0,0,0,0,0,0,377,189,46001,1,2,0,10095,2500,1,3,0,
91863,918631,2,6247,1179,416,374,500,0,0,0,0,0,0,377,189,46000,1,2,0,10131,2500,1,3,0,
91864,918641,3,6247,1292,492,458,500,0,0,0,0,0,0,377,189,46001,1,2,0,10137,2500,1,3,0,
91865,918651,2,6519,1348,454,541,500,0,0,0,0,0,0,377,189,46000,1,2,0,10131,2500,1,3,0,
91866,918661,1,5432,1123,378,416,500,0,0,0,0,0,0,377,189,46001,1,2,0,10098,2500,1,3,0,
91867,918671,3,4889,1292,378,416,500,0,0,0,0,0,0,377,189,46000,1,2,0,10101,2500,1,3,0,
91868,918681,3,6247,1179,416,374,500,0,0,0,0,0,0,377,189,46001,1,2,0,10137,2500,1,3,0,
91869,918691,3,6247,1292,492,458,500,0,0,0,0,0,0,377,189,46000,1,2,0,10167,2500,1,3,0,
91870,918701,4,6519,1348,454,541,500,0,0,0,0,0,0,377,189,46001,1,2,0,10122,2500,1,3,0,
91871,918711,2,5432,1123,378,416,500,0,0,0,0,0,0,377,189,46000,1,2,0,10095,2500,1,3,0,
91872,918721,4,4889,1292,378,416,500,0,0,0,0,0,0,377,189,46001,1,2,0,10104,2500,1,3,0,
91873,918731,4,6247,1179,416,374,500,0,0,0,0,0,0,377,189,46000,1,2,0,10104,2500,1,3,0,
91874,918741,4,6247,1292,492,458,500,0,0,0,0,0,0,377,189,46001,1,2,0,10122,2500,1,3,0,
91875,918751,4,6519,1348,454,541,500,0,0,0,0,0,0,377,189,46000,1,2,0,10122,2500,1,3,0,
91876,918761,5,5480,1133,378,416,500,0,0,0,0,0,0,377,189,46001,1,2,0,10107,2500,1,3,0,
91877,918771,6,4932,1303,378,416,500,0,0,0,0,0,0,377,189,46000,1,2,0,10110,2500,1,3,0,
91878,918781,6,6302,1190,416,374,500,0,0,0,0,0,0,377,189,46001,1,2,0,10146,2500,1,3,0,
91879,918791,6,6302,1303,492,458,500,0,0,0,0,0,0,377,189,46000,1,2,0,10146,2500,1,3,0,
91880,918801,5,6576,1360,454,541,500,0,0,0,0,0,0,377,189,46001,1,2,0,10143,2500,1,3,0,
91881,918811,6,5480,1133,378,416,500,0,0,0,0,0,0,377,189,46000,1,2,0,10110,2500,1,3,0,
91882,918821,5,4932,1303,378,416,500,0,0,0,0,0,0,377,189,46001,1,2,0,10107,2500,1,3,0,
91883,918831,5,6302,1190,416,374,500,0,0,0,0,0,0,377,189,46000,1,2,0,10143,2500,1,3,0,
91884,918841,6,6302,1303,492,458,500,0,0,0,0,0,0,377,189,46001,1,2,0,10128,2500,1,3,0,
91885,918851,5,6576,1360,454,541,500,0,0,0,0,0,0,377,189,46000,1,2,0,10143,2500,1,3,0,
91886,918861,1,5480,1133,378,416,500,0,0,0,0,0,0,377,189,46001,1,2,0,10098,2500,1,3,0,
91887,918871,1,4932,1303,378,416,500,0,0,0,0,0,0,377,189,46000,1,2,0,10167,2500,1,3,0,
91888,918881,6,6302,1190,416,374,500,0,0,0,0,0,0,377,189,46001,1,2,0,10146,2500,1,3,0,
91889,918891,2,6302,1303,492,458,500,0,0,0,0,0,0,377,189,46000,1,2,0,10095,2500,1,3,0,
91890,918901,2,6576,1360,454,541,500,0,0,0,0,0,0,377,189,46001,1,2,0,10131,2500,1,3,0,
91891,918911,3,5480,1133,378,416,500,0,0,0,0,0,0,377,189,46000,1,2,0,10137,2500,1,3,0,
91892,918921,3,4932,1303,378,416,500,0,0,0,0,0,0,377,189,46001,1,2,0,10101,2500,1,3,0,
91893,918931,3,6302,1190,416,374,500,0,0,0,0,0,0,377,189,46000,1,2,0,10167,2500,1,3,0,
91894,918941,4,6302,1303,492,458,500,0,0,0,0,0,0,377,189,46001,1,2,0,10122,2500,1,3,0,
91895,918951,4,6576,1360,454,541,500,0,0,0,0,0,0,377,189,46000,1,2,0,10104,2500,1,3,0,
